time,QI_BL1_1@PV,QI_BL2_1@PV,QI_BL3_1@PV,QI_BL4_1@PV,QI_BLA_1@PV,QI_BL5_1@PV,QI_BL6_1@PV,QI_BL7_1@PV,QI_NTU_1@PV,QI_BP2_1@PV,QI_FUS_1@PV,QI_F2B@PV,QI_MUD@PV,QI_HOT@PV,QI_BP3@PV
2011-04-03 00:01:00,291.0,222.0,173.25,302.25,1209.0,843.75,594.0,576.75,32.25,936.0,460.0,59.303902,1.4881001,0.75093299,0.74768502
2011-04-03 00:02:00,291.75,219.0,173.25,305.25,1211.25,836.25,585.0,582.0,30.75,932.25,464.0,60.1339,1.47074,0.63889301,23.2143
2011-04-03 00:03:00,297.75,204.75,176.25,302.25,1206.0,854.25,591.0,593.25,27.0,954.0,456.0,60.565498,1.4337,0.533732,41.663399
2011-04-03 00:04:00,291.0,207.0,177.75,306.0,1197.0,846.75,600.75,572.25,0.75,953.25,450.0,59.303902,1.37731,0.53637803,113.448
2011-04-03 00:05:00,282.0,204.75,176.25,315.75,1188.75,831.0,608.25,573.75,3.75,948.0,456.0,57.870399,1.4608099,0.53042501,68.593102
2011-04-03 00:06:00,261.75,204.75,174.0,312.75,1203.0,816.75,605.25,573.75,20.25,947.25,454.0,57.295601,1.36342,0.52910298,33.188702
2011-04-03 00:07:00,267.75,204.75,176.25,308.25,1217.25,815.25,644.25,573.75,18.75,948.0,462.0,51.9431,1.375,0.53307098,17.980801
2011-04-03 00:08:00,276.75,204.75,180.75,311.25,1197.0,836.25,638.25,578.25,18.75,947.25,470.0,50.409698,1.39583,0.54166901,0.0
2011-04-03 00:09:00,276.75,200.25,195.0,339.75,1223.25,852.0,605.25,576.0,20.25,968.25,470.0,50.409698,1.5079401,0.54166901,0.0
2011-04-03 00:10:00,273.75,200.25,192.0,333.75,1220.25,840.75,585.75,566.25,24.0,947.25,476.0,50.4688,1.54282,0.64761299,0.0
2011-04-03 00:11:00,285.0,195.0,204.0,312.75,1209.0,843.75,576.75,572.25,21.0,942.75,476.0,50.2202,1.4905699,0.75370002,0.0
2011-04-03 00:12:00,296.25,195.0,201.0,302.25,1191.0,833.25,603.75,572.25,21.0,939.0,476.0,50.4795,1.44089,0.64364499,0.0
2011-04-03 00:13:00,296.25,197.25,213.0,299.25,1185.75,819.75,627.0,564.75,21.0,957.75,466.0,52.367901,1.4337,0.429629,0.0
2011-04-03 00:14:00,300.0,195.0,222.0,300.0,1185.75,819.75,620.25,560.25,21.0,960.0,472.0,53.919498,1.43609,0.429629,0.0
2011-04-03 00:15:00,296.25,195.0,228.0,296.25,1188.75,819.75,617.25,567.0,21.0,911.25,466.0,53.6954,1.4337,0.42910001,0.0
2011-04-03 00:16:00,306.0,195.0,245.25,317.25,1176.75,813.0,603.0,578.25,21.0,914.25,472.0,54.025101,1.3842601,0.534383,0.0
2011-04-03 00:17:00,300.0,200.25,255.75,309.75,1205.25,828.0,605.25,567.0,21.75,935.25,474.0,55.184502,1.37963,0.534383,0.0
2011-04-03 00:18:00,296.25,201.75,264.75,315.75,1203.0,836.25,579.75,561.75,21.75,915.0,482.0,54.563499,1.43609,0.534383,0.0
2011-04-03 00:19:00,299.25,201.75,270.0,318.75,1203.0,836.25,585.0,572.25,21.75,938.25,472.0,55.688499,1.4337,0.53768998,0.0
2011-04-03 00:20:00,296.25,201.75,278.25,324.0,1214.25,839.25,591.0,567.0,21.75,912.0,464.0,55.6875,1.38195,0.536367,0.0
2011-04-03 00:21:00,270.75,201.75,276.0,327.0,1203.0,836.25,600.75,588.0,21.75,911.25,476.0,56.273499,1.38658,0.536367,0.0
2011-04-03 00:22:00,252.75,198.75,270.0,330.0,1214.25,846.0,594.0,585.0,24.0,938.25,484.0,56.163502,1.4265,0.53768998,0.0
2011-04-03 00:23:00,252.75,204.75,266.25,330.0,1226.25,839.25,587.25,573.75,23.25,939.75,478.0,56.782101,1.4337,0.64205801,0.0
2011-04-03 00:24:00,249.75,198.75,260.25,300.75,1208.25,822.75,578.25,560.25,23.25,932.25,478.0,57.206402,1.4337,0.534383,3.4375
2011-04-03 00:25:00,246.75,197.25,254.25,297.0,1217.25,831.0,578.25,569.25,23.25,933.0,462.0,55.752701,1.42171,0.53307098,16.273199
2011-04-03 00:26:00,258.75,198.75,243.75,294.0,1206.0,837.75,564.75,569.25,23.25,921.75,466.0,56.712101,1.4169101,0.53042501,89.011398
2011-04-03 00:27:00,288.0,198.75,237.75,294.0,1203.0,840.75,579.75,569.25,23.25,915.0,458.0,56.138901,1.41452,0.52711803,99.765602
2011-04-03 00:28:00,302.25,203.25,201.75,294.0,1206.0,846.0,612.75,572.25,23.25,914.25,462.0,56.163502,1.4097199,0.52711803,51.177299
2011-04-03 00:29:00,299.25,206.25,204.75,312.0,1200.0,837.75,618.0,573.75,27.0,933.0,458.0,55.976501,1.35648,0.42275101,25.9849
2011-04-03 00:30:00,300.75,213.75,207.75,321.0,1214.25,833.25,615.75,567.75,27.0,936.0,460.0,56.233501,1.32143,0.42645499,4.9867702
2011-04-03 00:31:00,297.75,219.0,215.25,335.25,1194.0,831.0,621.75,579.75,27.75,929.25,464.0,55.856499,1.4313,0.53439403,0.0
2011-04-03 00:32:00,300.75,222.0,198.0,332.25,1185.75,816.75,609.75,594.0,27.75,909.75,464.0,55.980801,1.43849,0.53637803,0.0
2011-04-03 00:33:00,300.75,222.0,204.0,317.25,1197.0,819.75,575.25,588.0,27.75,915.0,468.0,56.227798,1.43849,0.53968501,0.0
2011-04-03 00:34:00,299.25,225.0,204.0,315.0,1188.0,822.75,575.25,573.75,27.75,912.0,470.0,55.854198,1.43849,0.64921099,0.0
2011-04-03 00:35:00,267.75,227.25,204.0,318.75,1188.0,836.25,584.25,587.25,27.75,935.25,470.0,56.647499,1.49306,0.64762402,0.0
2011-04-03 00:36:00,249.75,222.0,204.0,321.75,1185.75,833.25,593.25,563.25,27.75,915.75,462.0,56.164001,1.54283,0.64762402,0.0
2011-04-03 00:37:00,234.75,222.0,198.75,300.75,1182.75,828.0,600.0,569.25,27.75,936.0,468.0,55.537498,1.49306,0.64683002,0.0
2011-04-03 00:38:00,234.75,222.0,213.75,272.25,1179.75,836.25,624.0,566.25,27.75,914.25,460.0,54.9575,1.53257,0.64205801,0.0
2011-04-03 00:39:00,258.75,221.25,213.75,296.25,1176.75,840.75,609.0,564.0,27.75,911.25,470.0,55.4795,1.5872999,0.86137497,0.0
2011-04-03 00:40:00,282.0,224.25,207.0,317.25,1166.25,833.25,602.25,569.25,27.75,909.75,466.0,55.940498,1.54026,0.75092298,0.0
2011-04-03 00:41:00,282.0,221.25,204.0,312.75,1188.0,825.0,576.0,582.0,27.75,918.75,460.0,56.466301,1.54026,0.75370002,0.0
2011-04-03 00:42:00,296.25,224.25,204.0,300.0,1199.25,825.0,579.75,584.25,27.75,939.0,458.0,56.867401,1.64509,0.75277501,0.0
2011-04-03 00:43:00,296.25,224.25,201.0,303.75,1196.25,822.75,594.0,590.25,27.75,939.0,460.0,56.677399,1.57937,0.85608399,0.0
2011-04-03 00:44:00,293.25,224.25,177.75,336.75,1176.75,825.0,611.25,569.25,27.75,938.25,456.0,55.646801,1.6314501,0.96428698,0.0
2011-04-03 00:45:00,293.25,213.75,177.75,332.25,1188.0,843.0,624.0,555.75,27.75,938.25,460.0,55.645199,1.54282,0.74814498,0.0
2011-04-03 00:46:00,293.25,224.25,173.25,332.25,1196.25,851.25,612.0,573.75,27.75,915.75,456.0,55.936501,1.5377001,0.64524299,0.0
2011-04-03 00:47:00,297.0,228.75,176.25,311.25,1197.0,840.75,639.0,621.0,27.75,951.0,450.0,55.3335,1.57936,0.85290903,8.6316204
2011-04-03 00:48:00,312.75,227.25,173.25,300.75,1188.0,840.75,608.25,608.25,27.75,900.75,456.0,55.4995,1.6314501,0.85714197,17.984501
2011-04-03 00:49:00,282.75,227.25,173.25,308.25,1211.25,819.75,573.0,596.25,27.75,927.0,466.0,55.854198,1.64236,0.96666801,98.738098
2011-04-03 00:50:00,255.0,222.0,165.0,308.25,1208.25,849.0,573.75,585.75,27.75,948.0,456.0,56.063499,1.58995,0.85715199,90.106796
2011-04-03 00:51:00,228.0,201.75,173.25,293.25,1196.25,887.25,567.75,588.0,27.75,953.25,460.0,55.458801,1.58995,0.75370002,44.75
2011-04-03 00:52:00,228.75,207.0,177.75,291.0,1179.75,890.25,570.75,576.75,27.75,975.0,454.0,55.353802,1.59524,0.75370002,23.5933
2011-04-03 00:53:00,231.75,200.25,183.0,320.25,1193.25,893.25,627.0,579.75,27.75,933.75,452.0,55.619099,1.59524,0.75741398,4.0185199
2011-04-03 00:54:00,270.0,197.25,180.75,335.25,1245.75,884.25,620.25,546.75,27.75,933.75,452.0,54.806499,1.59524,0.75648898,0.0
2011-04-03 00:55:00,276.0,186.75,180.75,315.0,1260.0,890.25,603.75,549.0,27.75,930.0,450.0,55.191002,1.58995,0.74721903,0.0
2011-04-03 00:56:00,288.75,189.75,183.0,300.75,1271.25,876.75,561.75,543.0,27.75,930.75,460.0,54.587601,1.58465,0.75277501,0.0
2011-04-03 00:57:00,291.75,189.75,177.75,327.0,1245.0,861.0,564.75,534.75,27.75,996.75,456.0,54.034401,1.58201,0.85608399,0.0
2011-04-03 00:58:00,285.75,186.0,180.75,342.0,1215.75,873.75,564.75,528.75,27.0,998.25,452.0,54.7435,1.5846601,0.64524299,0.0
2011-04-03 00:59:00,291.75,183.75,186.0,335.25,1215.0,870.75,561.75,525.75,27.75,966.75,456.0,54.771198,1.53513,0.75092298,0.0
2011-04-03 01:00:00,291.75,186.75,186.0,300.75,1196.25,870.75,567.75,528.75,27.75,966.75,468.0,56.5714,1.59259,0.859258,0.0
2011-04-03 01:01:00,288.75,209.25,188.25,288.75,1167.75,876.0,617.25,525.75,27.0,939.0,464.0,57.0159,1.59524,0.74999702,0.0
2011-04-03 01:02:00,288.75,218.25,186.0,305.25,1158.75,863.25,642.75,536.25,27.75,947.25,456.0,57.034698,1.57936,0.85502601,0.0
2011-04-03 01:03:00,264.0,221.25,186.0,315.75,1148.25,863.25,635.25,552.0,27.0,936.0,458.0,57.183998,1.58465,0.85714197,0.0
2011-04-03 01:04:00,249.0,218.25,186.0,285.75,1148.25,852.75,588.75,561.75,24.0,941.25,470.0,57.205399,1.64782,0.96785903,0.0
2011-04-03 01:05:00,234.75,221.25,186.0,273.0,1146.0,839.25,564.75,564.0,0.75,939.75,466.0,56.087299,1.64509,0.86243302,0.0
2011-04-03 01:06:00,240.75,225.75,186.0,324.0,1134.0,828.0,561.75,557.25,0.75,951.0,476.0,56.629501,1.63963,0.86137497,0.0
2011-04-03 01:07:00,254.25,222.75,186.0,339.0,1119.0,815.25,564.75,557.25,0.75,963.75,472.0,55.688499,1.6341799,0.859258,0.0
2011-04-03 01:08:00,267.0,222.75,188.25,308.25,1125.0,813.75,572.25,564.0,0.0,936.0,458.0,55.834702,1.58465,0.85820001,0.0
2011-04-03 01:09:00,273.0,222.75,191.25,294.75,1134.0,821.25,578.25,561.75,0.0,939.75,464.0,56.227798,1.6314501,0.859258,0.122685
2011-04-03 01:10:00,270.75,222.75,191.25,327.0,1122.0,810.75,605.25,555.0,0.0,917.25,456.0,55.329399,1.48066,0.749071,7.9755301
2011-04-03 01:11:00,285.75,221.25,192.75,335.25,1125.0,810.75,605.25,561.75,0.0,912.0,456.0,54.914001,1.52745,0.63810003,20.0172
2011-04-03 01:12:00,285.75,221.25,191.25,294.75,1137.0,798.0,612.75,561.75,0.0,911.25,446.0,55.525799,1.6341799,0.75278503,102.321
2011-04-03 01:13:00,285.75,224.25,191.25,270.0,1158.75,783.0,606.0,557.25,0.0,896.25,462.0,55.477699,1.6368999,0.97024,83.957497
2011-04-03 01:14:00,288.75,224.25,192.75,297.75,1152.75,777.75,602.25,557.25,0.0,918.0,476.0,54.445099,1.6314501,0.85502601,38.926102
2011-04-03 01:15:00,285.75,219.0,192.75,323.25,1158.75,771.75,576.0,545.25,0.0,918.0,464.0,54.936298,1.58995,0.75371099,19.096701
2011-04-03 01:16:00,288.75,219.75,192.75,285.75,1179.75,744.0,594.0,548.25,0.0,888.0,470.0,55.364399,1.6058199,0.762034,0.0
2011-04-03 01:17:00,282.75,216.75,198.0,282.75,1173.75,729.75,624.0,543.0,0.0,876.0,462.0,54.5714,1.64236,0.86031699,0.0
2011-04-03 01:18:00,279.75,216.0,207.75,311.25,1176.75,722.25,633.75,543.0,0.0,857.25,474.0,55.254601,1.68931,0.86031699,0.0
2011-04-03 01:19:00,255.75,221.25,204.75,338.25,1191.75,714.0,633.75,537.75,0.0,872.25,464.0,56.082199,1.62872,0.96309698,0.0
2011-04-03 01:20:00,255.75,213.75,201.75,333.75,1182.75,717.0,630.0,548.25,0.0,870.0,460.0,56.930698,1.53513,0.85608399,0.0
2011-04-03 01:21:00,258.75,212.25,212.25,297.75,1194.0,717.0,593.25,549.75,0.0,851.25,462.0,57.690601,1.54283,0.751849,0.0
2011-04-03 01:22:00,255.0,209.25,212.25,305.25,1190.25,714.0,564.0,564.75,0.0,851.25,458.0,58.334,1.54283,0.75185901,0.0
2011-04-03 01:23:00,276.75,209.25,209.25,344.25,1193.25,705.0,561.75,552.75,0.0,867.75,456.0,57.500702,1.53514,0.64286202,0.0
2011-04-03 01:24:00,291.75,213.75,221.25,312.0,1196.25,714.0,567.0,563.25,0.0,870.0,460.0,56.9734,1.5872999,0.75092298,0.0
2011-04-03 01:25:00,291.75,212.25,221.25,267.75,1202.25,720.0,579.75,564.75,0.0,852.75,458.0,56.254002,1.49553,0.75370002,0.0
2011-04-03 01:26:00,294.75,209.25,221.25,288.75,1197.75,725.25,591.75,567.75,0.0,894.75,466.0,55.329399,1.48562,0.642851,0.0
2011-04-03 01:27:00,291.75,206.25,221.25,321.0,1190.25,722.25,609.0,555.0,0.0,870.75,462.0,54.680599,1.5248899,0.640481,0.0
2011-04-03 01:28:00,300.75,209.25,234.75,294.0,1185.0,735.75,633.75,563.25,0.0,878.25,458.0,55.078999,1.53257,0.74722898,0.0
2011-04-03 01:29:00,294.75,216.75,231.75,288.75,1196.25,732.75,627.0,579.75,0.0,864.0,456.0,54.632301,1.54282,0.74999702,0.0
2011-04-03 01:30:00,273.75,213.75,231.75,308.25,1209.0,768.0,578.25,573.0,0.0,842.25,458.0,54.453899,1.57672,0.75277501,0.0
2011-04-03 01:31:00,246.75,204.75,231.75,330.75,1209.0,780.0,578.25,564.75,0.0,879.0,462.0,53.560902,1.57408,0.86031699,0.0
2011-04-03 01:32:00,246.75,195.0,227.25,324.0,1203.75,794.25,594.0,513.0,0.0,882.0,462.0,53.841301,1.5248899,0.85608399,2.73876
2011-04-03 01:33:00,233.25,189.75,227.25,303.75,1188.75,785.25,572.25,504.0,0.0,900.75,462.0,53.5466,1.52744,0.64047098,18.343599
2011-04-03 01:34:00,225.0,192.75,227.25,312.75,1200.75,800.25,575.25,521.25,0.0,900.0,456.0,54.0177,1.53257,0.63967699,42.784698
2011-04-03 01:35:00,260.25,188.25,224.25,309.75,1196.25,822.75,575.25,528.75,0.0,900.75,464.0,54.129299,1.52232,0.74721903,106.297
2011-04-03 01:36:00,279.75,189.75,210.75,327.75,1187.25,806.25,603.75,540.0,0.0,921.0,462.0,54.587601,1.48066,0.745377,68.290298
2011-04-03 01:37:00,281.25,195.75,209.25,315.0,1173.75,794.25,621.75,563.25,0.0,921.75,452.0,54.5546,1.46825,0.63810003,31.256001
2011-04-03 01:38:00,297.75,201.0,210.0,267.75,1202.25,806.25,624.0,563.25,0.0,915.0,474.0,55.541698,1.38194,0.42645499,19.408701
2011-04-03 01:39:00,300.0,204.0,207.75,279.75,1185.75,830.25,632.25,587.25,0.0,951.0,474.0,56.244999,1.4027801,0.435449,0.0
2011-04-03 01:40:00,308.25,201.0,204.0,306.0,1086.75,822.75,635.25,576.0,0.0,909.0,466.0,55.781101,1.44329,0.5377,0.0
2011-04-03 01:41:00,306.0,195.75,206.25,297.0,1062.75,797.25,632.25,569.25,0.0,905.25,458.0,56.4193,1.48562,0.64206803,0.0
2011-04-03 01:42:00,290.25,201.0,201.0,306.0,1074.75,789.0,627.0,579.75,0.0,914.25,454.0,57.1007,1.4289,0.64206803,0.0
2011-04-03 01:43:00,270.75,209.25,201.0,311.25,1086.75,792.0,603.75,603.0,0.0,876.75,456.0,57.610001,1.37731,0.321426,0.0
2011-04-03 01:44:00,255.75,210.75,201.0,318.75,1112.25,801.75,618.75,611.25,0.0,860.25,456.0,57.759602,1.3842601,0.429629,0.0
2011-04-03 01:45:00,246.0,213.75,201.0,320.25,1137.75,804.75,615.75,597.75,0.0,876.75,468.0,57.0159,1.37731,0.429629,0.0
2011-04-03 01:46:00,233.25,222.0,198.75,324.0,1155.75,810.0,624.0,609.0,0.0,873.0,462.0,55.8978,1.32812,0.42698401,0.0
2011-04-03 01:47:00,236.25,222.0,201.75,324.0,1137.75,843.75,624.0,594.0,0.0,873.75,464.0,54.769501,1.32143,0.31864801,0.0
2011-04-03 01:48:00,233.25,230.25,198.75,321.75,1184.25,839.25,626.25,606.75,0.0,887.25,442.0,54.205502,1.26819,0.31667399,0.0
2011-04-03 01:49:00,255.0,225.0,197.25,320.25,1191.0,849.0,614.25,606.75,0.0,876.75,452.0,53.509399,1.26389,0.209529,0.0
2011-04-03 01:50:00,279.0,228.0,197.25,291.0,1203.75,860.25,576.75,594.0,0.0,884.25,442.0,53.589901,1.25314,0.31547299,0.0
2011-04-03 01:51:00,272.25,233.25,171.75,288.0,1241.25,864.75,587.25,596.25,0.0,906.75,450.0,53.732498,1.27033,0.31626701,0.0
2011-04-03 01:52:00,275.25,233.25,171.75,279.0,1259.25,849.0,594.75,582.75,0.0,917.25,442.0,53.7948,1.3058,0.42275101,0.0
2011-04-03 01:53:00,293.25,230.25,174.75,284.25,1251.0,861.75,599.25,588.75,0.0,930.0,446.0,54.330898,1.36111,0.31468001,0.0
2011-04-03 01:54:00,293.25,243.75,173.25,309.75,1257.0,861.75,606.75,585.0,0.0,924.75,446.0,53.511902,1.30134,0.416931,0.0
2011-04-03 01:55:00,293.25,243.75,162.75,309.75,1235.25,860.25,654.75,552.0,0.0,933.0,442.0,54.3125,1.30134,0.416931,2.3333299
2011-04-03 01:56:00,291.0,246.75,161.25,303.0,1220.25,852.0,642.0,566.25,0.0,935.25,440.0,52.754002,1.33334,0.41216901,18.756901
2011-04-03 01:57:00,285.0,246.75,159.0,318.0,1220.25,852.0,639.0,564.0,0.0,953.25,442.0,52.323898,1.3217601,0.40952301,57.0602
2011-04-03 01:58:00,282.0,243.75,156.75,324.75,1224.75,849.0,600.75,575.25,0.0,924.75,434.0,52.731998,1.31713,0.305563,115.051
2011-04-03 01:59:00,272.25,234.75,162.0,324.75,1209.75,858.75,593.25,569.25,0.0,935.25,440.0,53.429401,1.3148201,0.30476901,82.994698
2011-04-03 02:00:00,252.75,237.0,162.0,323.25,1215.0,840.75,570.0,564.0,0.0,968.25,428.0,58.892899,1.27456,0.406349,44.087299
2011-04-03 02:01:00,240.75,234.0,165.75,312.0,1238.25,857.25,588.0,575.25,0.0,972.0,434.0,60.6581,1.22735,0.306743,23.274799
2011-04-03 02:02:00,246.75,227.25,171.0,291.0,1230.0,861.75,636.75,579.75,0.0,975.0,454.0,62.022301,1.30357,0.41798899,0.0
2011-04-03 02:03:00,240.75,224.25,173.25,279.75,1232.25,873.0,653.25,579.75,0.0,960.0,450.0,61.580399,1.35185,0.41957599,0.0
2011-04-03 02:04:00,249.75,224.25,173.25,290.25,1235.25,843.0,666.75,576.0,0.0,951.0,450.0,59.7239,1.35417,0.42010501,0.0
2011-04-03 02:05:00,255.0,215.25,173.25,308.25,1235.25,857.25,624.0,579.75,0.0,947.25,446.0,57.8479,1.3058,0.41745999,0.0
2011-04-03 02:06:00,270.75,215.25,173.25,284.25,1236.75,857.25,585.0,585.0,0.0,951.0,456.0,56.838501,1.25959,0.31309199,0.0
2011-04-03 02:07:00,290.25,207.75,173.25,275.25,1235.25,861.75,554.25,591.0,0.0,929.25,454.0,56.1721,1.30804,0.421693,0.0
2011-04-03 02:08:00,293.25,213.75,174.75,312.0,1224.75,864.0,545.25,597.75,0.0,930.0,448.0,55.580399,1.36343,0.42116401,0.0
2011-04-03 02:09:00,293.25,210.75,174.75,321.0,1217.25,873.0,543.75,597.75,0.0,930.0,440.0,54.361099,1.3657399,0.52710801,0.0
2011-04-03 02:10:00,281.25,198.0,177.0,317.25,1196.25,885.75,549.75,576.75,0.0,918.0,448.0,54.908699,1.41931,0.52975398,0.0
2011-04-03 02:11:00,267.75,198.0,180.0,306.75,1188.0,872.25,609.75,570.0,0.0,929.25,446.0,54.2328,1.41931,0.53173798,0.0
2011-04-03 02:12:00,264.0,209.25,183.0,299.25,1181.25,870.0,663.75,587.25,0.0,924.75,448.0,47.280102,1.4241101,0.63888299,0.0
2011-04-03 02:13:00,255.75,203.25,183.0,303.0,1184.25,866.25,662.25,482.25,0.0,915.75,446.0,47.473202,1.41931,0.53306103,0.0
2011-04-03 02:14:00,246.75,200.25,186.75,285.75,1203.75,872.25,597.0,507.0,0.0,930.0,466.0,47.879002,1.44089,0.5377,0.0
2011-04-03 02:15:00,255.75,203.25,192.0,281.25,1202.25,885.75,576.0,516.75,0.0,941.25,466.0,48.809502,1.4552701,0.54166901,0.0
2011-04-03 02:16:00,222.0,204.75,198.0,276.75,1203.75,906.75,573.75,528.0,0.0,921.0,468.0,48.988098,1.51538,0.54828298,0.0
2011-04-03 02:17:00,197.25,201.75,195.0,288.0,1176.0,891.75,554.25,516.0,0.0,918.75,470.0,48.852001,1.5005,0.54365301,0.0
2011-04-03 02:18:00,231.75,197.25,195.75,314.25,1182.75,891.75,555.0,513.75,0.0,917.25,456.0,47.7831,1.38889,0.5377,0.75661403
2011-04-03 02:19:00,288.75,201.0,198.75,306.0,1185.0,894.75,566.25,524.25,0.0,912.0,464.0,47.395802,1.38194,0.53307098,26.7143
2011-04-03 02:20:00,294.0,203.25,210.75,309.0,1206.75,888.75,614.25,533.25,0.0,933.75,460.0,47.8214,1.37731,0.52910298,26.3948
2011-04-03 02:21:00,314.25,207.0,207.75,297.75,1182.0,870.0,627.0,540.75,0.0,939.0,458.0,48.1371,1.36805,0.523812,110.39
2011-04-03 02:22:00,306.75,207.75,207.75,302.25,1173.75,891.75,614.25,548.25,0.0,939.0,450.0,51.536999,1.35879,0.52778,88.208298
2011-04-03 02:23:00,287.25,201.0,219.0,326.25,1176.75,888.75,588.75,540.0,0.0,933.0,454.0,51.9431,1.35417,0.41851801,40.6637
2011-04-03 02:24:00,282.0,206.25,225.0,312.0,1176.75,897.0,564.75,549.75,0.0,944.25,464.0,53.3466,1.36805,0.42433801,19.894199
2011-04-03 02:25:00,297.0,215.25,236.25,264.0,1209.75,921.75,549.75,564.75,0.0,990.75,476.0,57.653301,1.35715,0.54298103,0.0
2011-04-03 02:26:00,261.75,212.25,249.75,273.0,1217.25,912.75,554.25,570.0,0.0,974.25,486.0,59.454399,1.41667,0.43756601,0.0
2011-04-03 02:27:00,255.75,219.0,239.25,303.0,1166.25,864.0,573.75,573.0,0.0,954.0,478.0,56.9524,1.39815,0.43280399,0.0
2011-04-03 02:28:00,243.75,219.0,239.25,306.75,1178.25,845.25,615.0,579.75,0.0,960.75,478.0,51.9762,1.39352,0.42910001,0.0
2011-04-03 02:29:00,243.75,219.0,255.0,300.75,1161.0,848.25,611.25,575.25,0.0,936.75,480.0,51.5937,1.38889,0.53902298,0.0
2011-04-03 02:30:00,240.75,221.25,252.0,276.0,1149.75,848.25,614.25,567.0,0.0,917.25,480.0,52.151798,1.38657,0.5377,0.0
2011-04-03 02:31:00,267.75,219.0,246.0,312.0,1146.75,849.75,621.0,579.75,0.0,942.0,484.0,52.502998,1.39352,0.53637803,0.0
2011-04-03 02:32:00,276.0,224.25,246.0,327.0,1142.25,855.75,579.0,570.0,0.0,939.0,496.0,52.763199,1.38657,0.53439403,0.0
2011-04-03 02:33:00,276.0,228.75,237.75,312.75,1133.25,864.0,557.25,572.25,0.0,914.25,498.0,53.055099,1.38889,0.5377,0.0
2011-04-03 02:34:00,276.0,224.25,233.25,303.75,1146.75,858.75,555.0,582.75,0.0,945.75,508.0,53.230202,1.38194,0.53836203,0.0
2011-04-03 02:35:00,270.0,222.0,228.75,303.75,1146.75,864.0,570.75,567.0,0.0,915.75,496.0,52.893501,1.3842601,0.5377,0.0
2011-04-03 02:36:00,276.0,224.25,225.0,303.75,1158.0,854.25,594.75,575.25,0.0,939.0,488.0,53.800301,1.4265,0.53505498,0.0
2011-04-03 02:37:00,276.0,224.25,195.0,303.75,1158.0,840.0,591.0,585.0,0.0,906.0,488.0,38.536701,1.44089,0.64840698,0.0
2011-04-03 02:38:00,273.0,219.0,192.75,288.75,1161.0,830.25,608.25,585.0,0.0,923.25,502.0,42.209801,1.48561,0.64602602,0.0
2011-04-03 02:39:00,270.75,225.0,197.25,276.0,1173.75,819.0,611.25,590.25,0.0,897.0,502.0,41.952999,1.4337,0.53768998,0.0
2011-04-03 02:40:00,255.75,225.0,180.0,279.0,1161.0,822.0,603.75,584.25,0.0,899.25,508.0,44.466301,1.43609,0.53702903,0.0
2011-04-03 02:41:00,252.75,216.75,180.75,315.75,1172.25,822.0,582.75,566.25,0.0,887.25,494.0,44.795101,1.44329,0.536367,0.69742
2011-04-03 02:42:00,255.75,213.75,183.0,308.25,1166.25,836.25,587.25,585.0,0.0,906.0,496.0,45.3605,1.4289,0.64364499,9.7367697
2011-04-03 02:43:00,252.75,213.75,180.75,291.75,1182.75,828.0,597.0,573.75,0.0,894.0,496.0,47.8866,1.4781801,0.533732,8.5633297
2011-04-03 02:44:00,252.75,201.75,183.75,299.25,1175.25,825.0,590.25,566.25,0.0,873.0,496.0,50.629002,1.4313,0.53505498,86.731499
2011-04-03 02:45:00,258.75,207.0,180.75,324.0,1175.25,804.75,551.25,563.25,0.0,869.25,500.0,50.3605,1.38657,0.53836203,63.609501
2011-04-03 02:46:00,264.75,207.0,183.0,321.0,1209.0,797.25,557.25,548.25,0.0,867.75,496.0,49.257599,1.3842601,0.535716,21.866699
2011-04-03 02:47:00,273.0,200.25,186.0,320.25,1209.0,804.75,606.75,555.0,0.0,884.25,488.0,49.0079,1.3842601,0.53703898,9.8611202
2011-04-03 02:48:00,273.0,200.25,179.25,284.25,1209.0,797.25,456.75,548.25,0.0,897.0,500.0,49.5298,1.4027801,0.54365301,0.0
2011-04-03 02:49:00,270.75,192.0,177.0,276.0,1194.0,797.25,522.75,549.75,0.0,864.0,492.0,48.543999,1.40046,0.53902298,0.0
2011-04-03 02:50:00,267.75,194.25,174.75,294.0,1211.25,776.25,567.75,549.75,0.0,873.0,496.0,48.5952,1.38657,0.42910001,0.0
2011-04-03 02:51:00,264.75,197.25,174.75,299.25,1211.25,780.75,606.0,552.0,0.0,891.75,492.0,47.9762,1.37963,0.425396,0.0
2011-04-03 02:52:00,267.75,197.25,174.75,299.25,1191.75,773.25,608.25,549.75,0.0,891.0,494.0,47.1572,1.38195,0.32143599,0.0
2011-04-03 02:53:00,273.0,200.25,174.75,270.0,1200.0,777.75,582.0,570.0,0.0,872.25,488.0,46.797298,1.39121,0.432275,0.0
2011-04-03 02:54:00,276.75,197.25,174.75,297.0,1178.25,789.75,578.25,567.0,0.0,857.25,488.0,46.836102,1.3842601,0.429629,0.0
2011-04-03 02:55:00,273.75,200.25,171.75,333.75,1178.25,771.75,575.25,561.75,0.0,876.0,476.0,46.622398,1.3842601,0.5377,0.0
2011-04-03 02:56:00,249.75,198.75,162.75,324.75,1181.25,771.0,593.25,567.0,0.0,876.75,470.0,46.362801,1.38657,0.535716,0.0
